LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,PLSCR,SLD,LNRCAT,LNRTSG,SLVCAT,HUB,LID,SNZZL,RECOAT,RAW_LEAK_RATE,SMOOTH_LEAK_RATE,DP_FAIL_HRS,LB_AR,LB_C4F8_IGI,LB_CF4,LB_CH3F,LB_CH4,LB_CHF3,LB_CL2,LB_CL2_HI,LB_COS,LB_H2,LB_HBr,LB_HBR,LB_HE,LB_N2_HI,LB_N2_LO,LB_NF3,LB_O2,LB_O2_IGI,ADDED_CLUSTERS,ADDED_CLUSTERS_MA3,ADDED_CLUSTERS_MA6,ADDED_CLUSTERS_MA9,ADDED_CLUSTER_AREA,ADDED_CLUSTER_AREA_MA3,ADDED_CLUSTER_AREA_MA6,ADDED_CLUSTER_AREA_MA9,LARGE_ADDERS,LARGE_ADDERS_MA3,LARGE_ADDERS_MA6,LARGE_ADDERS_MA9,TOTAL_ADDERS,TOTAL_ADDERS_MA3,TOTAL_ADDERS_MA6,TOTAL_ADDERS_MA9,MONTW_4HRS,MONTW_12HRS,MONTW_24HRS,MONTW_48HRS,MONTW_72HRS,MONTW_96HRS,8GAB_4HRS,8GAB_12HRS,8GAB_24HRS,8GAB_48HRS,8GAB_72HRS,8GAB_96HRS,8THA_4HRS,8THA_12HRS,8THA_24HRS,8THA_48HRS,8THA_72HRS,8THA_96HRS,8GOB_4HRS,8GOB_12HRS,8GOB_24HRS,8GOB_48HRS,8GOB_72HRS,8GOB_96HRS,8PIL_4HRS,8PIL_12HRS,8PIL_24HRS,8PIL_48HRS,8PIL_72HRS,8PIL_96HRS,8SIF_4HRS,8SIF_12HRS,8SIF_24HRS,8SIF_48HRS,8SIF_72HRS,8SIF_96HRS,8MT5_4HRS,8MT5_12HRS,8MT5_24HRS,8MT5_48HRS,8MT5_72HRS,8MT5_96HRS,0GAB_4HRS,0GAB_12HRS,0GAB_24HRS,0GAB_48HRS,0GAB_72HRS,0GAB_96HRS,0THA_4HRS,0THA_12HRS,0THA_24HRS,0THA_48HRS,0THA_72HRS,0THA_96HRS,0GOB_4HRS,0GOB_12HRS,0GOB_24HRS,0GOB_48HRS,0GOB_72HRS,0GOB_96HRS,0PIL_4HRS,0PIL_12HRS,0PIL_24HRS,0PIL_48HRS,0PIL_72HRS,0PIL_96HRS,0SIF_4HRS,0SIF_12HRS,0SIF_24HRS,0SIF_48HRS,0SIF_72HRS,0SIF_96HRS,ROUTE_STARTS,DP_FAIL_15,DP_FAIL_30,DP_FAIL_60,TOTAL_ADDERS_CLASS,TOTAL_ADDERS_MA3_CLASS,TOTAL_ADDERS_MA6_CLASS,TOTAL_ADDERS_MA9_CLASS,LARGE_ADDERS_CLASS,LARGE_ADDERS_MA3_CLASS,LARGE_ADDERS_MA6_CLASS,LARGE_ADDERS_MA9_CLASS,ADDED_CLUSTERS_CLASS,ADDED_CLUSTERS_MA3_CLASS,ADDED_CLUSTERS_MA6_CLASS,ADDED_CLUSTERS_MA9_CLASS,ADDED_CLUSTER_AREA_CLASS,ADDED_CLUSTER_AREA_MA3_CLASS,ADDED_CLUSTER_AREA_MA6_CLASS,ADDED_CLUSTER_AREA_MA9_CLASS
D5262640,KHUHN539WFC5,8PONCVDB,FL,8M6CL,PNCB,AME411_PM1,260463.0,P_78_GABON_R1,2025-11-25 10:23:32,SRCIP,5,0.0,BSL,ZERO,True,2025-11-25 12:37:05,BPD432,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,1,1,AME411,D526264,539,10.0,10.0,OFF,ON,ON,ON,ON,50.0,2.0,50.0,2.0,162.0,P_78_THAR_R4,0.0353880556,11/25/2025 10:23:32 AM,1.4875947222,25.0,12.396622685,False,False,False,False,False,False,1.0,False,False,0.1426,0.1426,109.57555555555555,0.0,0.003,0.007,0.007,0.0,0.0,0.039,,0.016,0.002,0.001,,0.003,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,0.222222,0.111111,0.185185,1.3333333333,0.555556,0.611111,0.851852,0.0,0.0,22.0,22.0,112.0,112.0,9.0,9.0,9.0,9.0,9.0,9.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_1799,1,1,1,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0
D5262640,KHUHN537WFB4,8PONCVDB,FL,8M6CL,PNCB,AME411_PM1,260463.0,P_78_GABON_R1,2025-11-25 10:16:12,SRCIP,5,0.0,BSL,ZERO,True,2025-11-25 12:37:05,BPD432,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,1,1,AME411,D526264,537,8.0,8.0,OFF,ON,ON,ON,ON,50.0,2.0,50.0,2.0,162.0,P_78_THAR_R4,0.0353880556,11/25/2025 10:16:12 AM,1.4875947222,25.0,12.396622685,False,False,False,False,False,False,1.0,False,False,0.1426,0.1426,109.45333333333333,0.0,0.003,0.007,0.007,0.0,0.0,0.039,,0.016,0.002,0.001,,0.003,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,0.222222,0.111111,0.185185,1.3333333333,0.555556,0.611111,0.851852,0.0,0.0,22.0,22.0,112.0,112.0,7.0,7.0,7.0,7.0,7.0,7.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_1799,1,1,1,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0
D5262640,KHUHN493WFF0,8PONCVDB,FL,8M6CL,PNCB,AME411_PM1,260463.0,P_78_GABON_R1,2025-11-25 09:50:52,SRCIP,5,0.025264,HIGHFLIER,HIGHFLIER,False,2025-11-25 12:37:05,BPD432,0.025264,HIGHFLIER,HIGHFLIER,False,0.0,BSL,ZERO,True,SNY510,8PXSCBMT60NA1,0,1,1,AME411,D526264,493,1.0,1.0,OFF,ON,ON,ON,ON,50.0,2.0,50.0,2.0,162.0,P_78_THAR_R4,0.0353880556,11/25/2025 9:50:52 AM,1.4875947222,25.0,12.396622685,False,False,False,False,False,False,1.0,False,False,0.1426,0.1426,109.03111111111112,0.0,0.003,0.007,0.007,0.0,0.0,0.039,,0.016,0.002,0.001,,0.003,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,0.222222,0.111111,0.185185,1.3333333333,0.555556,0.611111,0.851852,0.0,0.0,22.0,22.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.3388C_SNIP_DLP2177706-1_1799,1,1,1,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0
D5295450,KHWJH006WFD0,8PXMCVAG,FL,8M5CL,PXMG,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 08:26:45,ICCR2+CV+GF,2,0.003659,BSL,BSL,False,2025-11-25 10:01:52,BPD454,0.0,BSL,ZERO,True,0.003659,BSL,BSL,False,SNY511,8PXMCGMT51NA2,0,0,0,AME401,D529545,6,8.0,8.0,OFF,ON,ON,ON,OFF,3792.0,228.0,2588.0,144.0,389.0,P_78_GABON_B10_R3,1.7816827778,11/25/2025 8:26:45 AM,0.5822652778,10.217234153,4.8522106481,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,0.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,26.0,49.0,49.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5295450,KHWJH013WFC1,8PXMCVAG,FL,8M5CL,PXMG,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 08:23:13,ICCR2+CV+GF,2,0.007384,BSL,BSL,False,2025-11-25 10:01:52,BPD454,0.003692,BSL,BSL,False,0.003692,BSL,BSL,False,SNY511,8PXMCGMT51NA2,0,0,0,AME401,D529545,13,7.0,7.0,OFF,ON,ON,ON,OFF,3792.0,228.0,2588.0,144.0,389.0,P_78_GABON_B10_R3,1.7816827778,11/25/2025 8:23:13 AM,0.5822652778,10.217234153,4.8522106481,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,0.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,48.0,48.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5068830,MC0XB174WAF0,8PXSCVB,FL,8M5CL,PNCB,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 06:12:32,ICCR2+CV+GF,7,0.00375,BSL,BSL,False,2025-11-25 07:17:35,BPD448,0.0,BSL,ZERO,True,0.00375,BSL,BSL,False,SNY510,8PXSCBMT50NA3,0,0,1,AME401,D506883,174,24.0,7.0,OFF,ON,ON,ON,OFF,3768.0,227.0,2564.0,143.0,365.0,P_78_THAR_R4,9.6360519444,11/25/2025 6:12:32 AM,1.37595,24.0,11.46625,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,25.0,41.0,41.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0FZFB_SNIP_DLP2064627-1_2880,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5068830,MC0XB223WAG7,8PXSCVB,FL,8M5CL,PNCB,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 06:09:01,ICCR2+CV+GF,7,0.0,BSL,ZERO,True,2025-11-25 07:17:35,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,0,1,AME401,D506883,223,22.0,6.0,OFF,ON,ON,ON,OFF,3768.0,227.0,2564.0,143.0,365.0,P_78_THAR_R4,9.6360519444,11/25/2025 6:09:01 AM,1.37595,24.0,11.46625,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,25.0,40.0,40.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0FZFB_SNIP_DLP2064627-1_2880,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5068830,MC0WY605WAB1,8PXSCVB,FL,8M5CL,PNCB,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 06:05:29,ICCR2+CV+GF,7,0.0,BSL,ZERO,True,2025-11-25 07:17:35,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,0,1,AME401,D506883,605,21.0,5.0,OFF,ON,ON,ON,OFF,3768.0,227.0,2564.0,143.0,365.0,P_78_THAR_R4,9.6360519444,11/25/2025 6:05:29 AM,1.37595,24.0,11.46625,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,25.0,39.0,39.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0FZFB_SNIP_DLP2064627-1_2880,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5068830,MC0XB221WAF6,8PXSCVB,FL,8M5CL,PNCB,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 06:01:57,ICCR2+CV+GF,7,0.003609,BSL,BSL,False,2025-11-25 07:17:35,BPD448,0.003609,BSL,BSL,False,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,0,1,AME401,D506883,221,15.0,4.0,OFF,ON,ON,ON,OFF,3768.0,227.0,2564.0,143.0,365.0,P_78_THAR_R4,9.6360519444,11/25/2025 6:01:57 AM,1.37595,24.0,11.46625,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,25.0,38.0,38.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0FZFB_SNIP_DLP2064627-1_2880,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5068830,MC0WY771WAA0,8PXSCVB,FL,8M5CL,PNCB,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 05:58:24,ICCR2+CV+GF,7,0.0,BSL,ZERO,True,2025-11-25 07:17:35,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,0,1,AME401,D506883,771,14.0,3.0,OFF,ON,ON,ON,OFF,3768.0,227.0,2564.0,143.0,365.0,P_78_THAR_R4,9.6360519444,11/25/2025 5:58:24 AM,1.37595,24.0,11.46625,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,37.0,37.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0FZFB_SNIP_DLP2064627-1_2880,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5068830,MC0WY644WAA1,8PXSCVB,FL,8M5CL,PNCB,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 05:54:52,ICCR2+CV+GF,7,0.0,BSL,ZERO,True,2025-11-25 07:17:35,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,0,1,AME401,D506883,644,13.0,2.0,OFF,ON,ON,ON,OFF,3768.0,227.0,2564.0,143.0,365.0,P_78_THAR_R4,9.6360519444,11/25/2025 5:54:52 AM,1.37595,24.0,11.46625,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,36.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0FZFB_SNIP_DLP2064627-1_2880,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5068830,MC0WY598WAD5,8PXSCVB,FL,8M5CL,PNCB,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-25 05:51:20,ICCR2+CV+GF,7,0.0,BSL,ZERO,True,2025-11-25 07:17:35,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,0,1,AME401,D506883,598,1.0,1.0,OFF,ON,ON,ON,OFF,3768.0,227.0,2564.0,143.0,365.0,P_78_THAR_R4,9.6360519444,11/25/2025 5:51:20 AM,1.37595,24.0,11.46625,True,True,True,False,True,False,1.0,False,True,0.0748,0.07844,,0.002,0.0,0.0,0.0,0.0,0.002,0.104,0.002,0.001,0.019,,0.0,0.001,0.001,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.37037,0.0,0.0,0.5,0.703704,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,50.0,99.0,125.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,35.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.0FZFB_SNIP_DLP2064627-1_2880,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
D5295660,GP6ZQ295JKB6,8PXMCVAG,FL,8M6CL,PXMG,AME417_PM3,260463.0,P_78_GABON_R1,2025-11-25 02:02:58,CCMR2+ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-25 04:09:28,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT61NA2,0,0,1,AME417,D529566,295,22.0,6.0,ON,ON,ON,ON,OFF,2350.0,122.0,2350.0,122.0,291.0,P_78_PIL16E_1A_R1_B05,0.2923444444,11/25/2025 2:02:58 AM,9.0204186111,139.63904645,75.170155093,False,False,False,False,False,False,2.0,False,False,0.0928,0.08156,,0.0,0.0,0.0,0.0,0.003,0.0,0.003,,0.001,0.003,0.0,,0.0,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444444,0.777778,1.074074,2.0,1.0,1.111111,2.296296,0.0,1.0,2.0,6.0,10.0,12.0,14.0,20.0,91.0,159.0,204.0,210.0,0.0,0.0,13.0,24.0,37.0,66.0,0.0,23.0,49.0,118.0,164.0,283.0,39.0,92.0,117.0,164.0,216.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,37.0,50.0,0.0,1.0,1.0,19.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
D5295660,GP6ZQ293JKA5,8PXMCVAG,FL,8M6CL,PXMG,AME417_PM3,260463.0,P_78_GABON_R1,2025-11-25 01:55:42,CCMR2+ICCR2+CV+GF,2,0.003584,BSL,BSL,False,2025-11-25 04:09:28,BPD446,0.003584,BSL,BSL,False,0.0,BSL,ZERO,True,SNY510,8PXMCGMT61NA2,0,0,1,AME417,D529566,293,17.0,4.0,ON,ON,ON,ON,OFF,2350.0,122.0,2350.0,122.0,291.0,P_78_PIL16E_1A_R1_B05,0.2923444444,11/25/2025 1:55:42 AM,9.0204186111,139.63904645,75.170155093,False,False,False,False,False,False,2.0,False,False,0.0928,0.08156,,0.0,0.0,0.0,0.0,0.003,0.0,0.003,,0.001,0.003,0.0,,0.0,0.001,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444444,0.777778,1.074074,2.0,1.0,1.111111,2.296296,0.0,1.0,2.0,6.0,10.0,12.0,12.0,18.0,91.0,157.0,202.0,208.0,0.0,0.0,13.0,24.0,37.0,66.0,0.0,23.0,49.0,118.0,164.0,285.0,41.0,92.0,117.0,164.0,216.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,37.0,50.0,0.0,1.0,1.0,19.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL78.31YBC_SNIP_DLP2203458-1_2586,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
