LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_EDI@BEEP,DEFECT@WAFER@CLASS_EDI@BLOCKED_HM_ETCH,DEFECT@WAFER@CLASS_EDI@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_EDI@BLURRY_IMAGE,DEFECT@WAFER@CLASS_EDI@BROKEN_PATTERN,DEFECT@WAFER@CLASS_EDI@DENT,DEFECT@WAFER@CLASS_EDI@DOME,DEFECT@WAFER@CLASS_EDI@FALLEN_LINES,DEFECT@WAFER@CLASS_EDI@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_EDI@LARGE_PARTICLE,DEFECT@WAFER@CLASS_EDI@MINI,DEFECT@WAFER@CLASS_EDI@NVD_FALSE,DEFECT@WAFER@CLASS_EDI@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_EDI@PATTERN,DEFECT@WAFER@CLASS_EDI@RESIDUE,DEFECT@WAFER@CLASS_EDI@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_EDI@SCRATCH,DEFECT@WAFER@CLASS_EDI@SIZE_SMALL,DEFECT@WAFER@CLASS_EDI@SMALL_PARTICLE,DEFECT@WAFER@CLASS_EDI@WAFER_TOTAL,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT
D525201,96,A19FD096SLB1,0,0,0,0,0,0,0,1.8485933267,0,0,0,0,0,0,0,0,0,39.13635096,0,40.719096036,D5252010,PNCB,10/22/2025 11:23:18 AM,BPD444,8M5CL,8M5CL,02/15/2026 5:44:32 PM,8M5CL,D1D,1,6885081
D525201,172,A19FM172SLH1,1.1861487536,0,0,0,0,0,0,1.0608004386,0,0,0,0,0,0,0,5.310540978,0,22.805906774,0,30.363399069,D5252010,PNCB,10/22/2025 11:23:18 AM,BPD444,8M5CL,8M5CL,02/15/2026 5:43:13 PM,8M5CL,D1D,2,6885012
D525201,174,A19FM174SLA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D5252010C,PNCB,10/23/2025 4:21:52 AM,BPD432,8M5CL,8M5CL,02/15/2026 5:45:07 PM,8M5CL,D1D,1,7535763
D525201,202,A16X9202SLA7,0,0,0,0,0,0,0,3.7131032926,0,0,0,0,0,0,0,0,0,3.9066955263,0,7.6197988189,D5252010C,PNCB,10/23/2025 4:21:52 AM,BPD432,8M5CL,8M5CL,02/15/2026 5:44:38 PM,8M5CL,D1D,2,7535749
D525201,210,A16X9210SLE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0498745753,0,3.0498745753,D5252010C,PNCB,10/23/2025 4:21:52 AM,BPD432,8M5CL,8M5CL,02/15/2026 5:44:12 PM,8M5CL,D1D,3,7535709
D525201,212,A16X9212SLF3,0,0,0,0,0,0,0.216712799,1.3346282592,0.7730174018,0,0,0,0,0,0,0,0,0.9606871157,1.3558532782,4.640900979,D5252010C,PNCB,10/23/2025 4:21:52 AM,BPD432,8M5CL,8M5CL,02/15/2026 5:43:25 PM,8M5CL,D1D,4,7535641
D524137,60,KHRNY060WFG1,0,0,0,0,0,0,0.2035799779,0,0.5395506931,0,0,0,0,0,0,0,0.9263101501,0.7310178748,1.8507077534,4.2511664493,D5241370V,PNCB,10/23/2025 3:29:36 AM,BPD436,8M5CL,8M5CL,02/15/2026 8:17:16 PM,8M5CL,D1D,1,7535904
D524137,96,KHRNY096WFA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6069642934,0,3.0498745753,0,4.6568388687,D5241370V,PNCB,10/23/2025 3:29:36 AM,BPD436,8M5CL,8M5CL,02/15/2026 8:16:28 PM,8M5CL,D1D,2,7535890
D524137,116,KHRNY116WFA7,0.6587363574,0,0,0,0,0,0,1.2320732516,0,0,0,0,0,0,0,6.9407703403,0,4.401571252,1.2487931604,14.07597656,D5241370V,PNCB,10/23/2025 3:29:36 AM,BPD436,8M5CL,8M5CL,02/15/2026 8:16:10 PM,8M5CL,D1D,3,7535855
D524137,117,KHRNY117WFF1,2.1344301682,0,0,0,0,0,0,1.4960273249,0,0,0,0,0,0,0,9.4760382535,0,5.7417453523,0.6468203686,13.771084306,D5241370V,PNCB,10/23/2025 3:29:36 AM,BPD436,8M5CL,8M5CL,02/15/2026 8:15:34 PM,8M5CL,D1D,4,7535852
D526227,651,GN6CY651JKA0,0,0,0,0.5072516774,0,0,0,1.0733018988,2.4154316913,0,2.8538728277,0,0,2.7013450426,0,1.9245848784,0,1.3761316296,0,10.517743934,D5262270,PNCB,10/24/2025 9:04:02 PM,BPD442,8M5CL,8M5CL,02/15/2026 3:46:48 PM,8M5CL,D1D,1,6917818
D526227,653,GN6CY653JKB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3368735568,0,0,0,3.3368735568,D5262270,PNCB,10/24/2025 9:04:02 PM,BPD442,8M5CL,8M5CL,02/15/2026 3:46:47 PM,8M5CL,D1D,2,6917910
D526227,654,GN6CY654JKF3,0,0,0,0,0,0,0.5665324778,0,0,0,0,0,0,0,0,2.2359052972,0,5.2078988432,2.3307867423,8.9065050313,D5262270,PNCB,10/24/2025 9:04:02 PM,BPD442,8M5CL,8M5CL,02/15/2026 3:45:51 PM,8M5CL,D1D,3,6917999
D526227,655,GN6CY655JKC2,0,0,0,0.5109221721,0,0,0.1233864108,1.1537296092,0,0,0,0,0,0,0,2.6041914333,0,0.9393748543,0,5.3316044797,D5262270,PNCB,10/24/2025 9:04:02 PM,BPD442,8M5CL,8M5CL,02/15/2026 3:45:18 PM,8M5CL,D1D,4,6917989
D524133,82,KHQ5T082WFD7,0,0,0,0,0,0,0.2146302481,0,0,0,0,0,0,0,0,0.7002046214,0,0,0,0.9148348695,D5241330J,PNCB,10/24/2025 7:02:57 PM,BPD450,8M5CL,8M5CL,02/15/2026 8:25:22 PM,8M5CL,D1D,1,7546630
D524133,86,KHQ5T086WFG1,0,0,0,0,0,0,0.2146302481,1.0178998896,0.5395506931,0,0,0,0,0,0,0,0,3.8584568468,0,5.6305376776,D5241330J,PNCB,10/24/2025 7:02:57 PM,BPD450,8M5CL,8M5CL,02/15/2026 8:25:05 PM,8M5CL,D1D,2,7546647
D524133,244,KHQ5T244WFA0,0,0,0,0,0,0,0.5873664872,0,3.0966257185,0,0,0,0,0,0,0,0.9263101501,1.5255748033,0,6.1358771591,D5241330J,PNCB,10/24/2025 7:02:57 PM,BPD450,8M5CL,8M5CL,02/15/2026 8:24:34 PM,8M5CL,D1D,3,7546599
D524133,245,KHQ5T245WFE2,0,0,0,0,0,0,0,1.025170262,0,0,0,0,0,0,0,0,0,0,0,1.025170262,D5241330J,PNCB,10/24/2025 7:02:57 PM,BPD450,8M5CL,8M5CL,02/15/2026 8:24:06 PM,8M5CL,D1D,4,7546635
D524133,59,KHQ5T059WFF3,0,0,0,0,0,0,0.2161632494,1.4131661728,1.6332524642,0,0,0,0,0,0,0,0,1.0148821755,0,4.2774640618,D5241330,PNCB,10/24/2025 8:57:51 PM,BPD450,8M5CL,8M5CL,02/15/2026 8:24:04 PM,8M5CL,D1D,1,6851064
D524133,61,KHQ5T061WFF3,0,0,0,0,0,0,0.5954591245,0,2.0172033399,0,0,0,0,0,0,1.6072807708,0,0,0,4.2199432352,D5241330,PNCB,10/24/2025 8:57:51 PM,BPD450,8M5CL,8M5CL,02/15/2026 8:23:46 PM,8M5CL,D1D,2,6851143
D525205,11,KHTWT011WFC0,1.6276172381,0,0,0,0,0,0.5427409744,1.4556176387,0,0,0,0,0,0,0,0,0,0,0,3.6259779914,D5252050,PNCB,10/21/2025 8:23:45 PM,BPD458,8M5CL,8M5CL,02/15/2026 5:28:08 PM,8M5CL,D1D,1,6888984
D525205,348,KHU9T348WFG1,0,0,0,0,0,0,0,0,1.2831063744,0,0,0,0,0,0,0,0,3.0498745753,0,4.3329809498,D5252050,PNCB,10/21/2025 8:23:45 PM,BPD458,8M5CL,8M5CL,02/15/2026 5:25:30 PM,8M5CL,D1D,2,6888915
D523636,243,MC7BP243WAF1,0,0,0,0,0,0,0.6075899492,0,0.8325795079,0,0,0,0,0,0,0.9910935169,0,3.5920253796,0,6.0232862134,D5236360,PNCB,10/23/2025 12:24:30 PM,BPD450,8M5CL,8M5CL,02/15/2026 10:02:26 PM,8M5CL,D1D,1,6812149
D523636,249,MC7BP249WAB1,0,0,0,0,0,0,1.0871063835,0,1.29227099,0,0,0,0,0,0,0,0,3.0766772114,0,5.4560524447,D5236360,PNCB,10/23/2025 12:24:30 PM,BPD450,8M5CL,8M5CL,02/15/2026 10:01:35 PM,8M5CL,D1D,2,6812136
D523636,303,MC7BP303WAB0,0,0,0,0,0,0,0.7177518777,0,5.816058425,0,0,0,0,0,0,0,0,0,0,6.5338103027,D5236360,PNCB,10/23/2025 12:24:30 PM,BPD450,8M5CL,8M5CL,02/15/2026 10:00:47 PM,8M5CL,D1D,3,6812119
D523636,305,MC7BP305WAC1,0.5481129522,0,0,0,0,0,0.2161632494,0,1.2340567287,0,0,0,0,0,0,1.6623167902,0,0.7362391861,0,4.3968889065,D5236360,PNCB,10/23/2025 12:24:30 PM,BPD450,8M5CL,8M5CL,02/15/2026 9:59:30 PM,8M5CL,D1D,4,6812184
D525195,331,MC79B331WAD2,0,0,0,0,0,0,0.1157543499,0.8439377096,2.7699265789,0,0,0,0,0,0,1.0364428544,4.7859955968,1.0820511598,0.6514325647,11.18425014,D5251950,PNCB,10/21/2025 8:39:17 PM,BPD436,8M5CL,8M5CL,02/15/2026 5:57:44 PM,8M5CL,D1D,1,6884389
D525195,333,MC79B333WAE3,0,0,0,0,0,0,0,0.7364532091,0,0,0,0,0,0,0,1.0296647454,0,0,0,1.7661179545,D5251950,PNCB,10/21/2025 8:39:17 PM,BPD436,8M5CL,8M5CL,02/15/2026 5:56:49 PM,8M5CL,D1D,2,6884380
D525205,352,KHU9T352WFH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4178470249,0,4.4178470249,D5252050W,PNCB,10/22/2025 7:01:32 AM,BPD442,8M5CL,8M5CL,02/15/2026 5:26:51 PM,8M5CL,D1D,1,7531730
D525205,356,KHU9T356WFC1,8.2594139587,0,0,0,0,0,0,1.0178998896,0,0,0,0,0,0,0,0,0,0,0,8.6071404613,D5252050W,PNCB,10/22/2025 7:01:32 AM,BPD442,8M5CL,8M5CL,02/15/2026 5:25:56 PM,8M5CL,D1D,2,7531728
D525205,375,KHU9T375WFG7,0,0,0,0,0,0,0,0.5742237605,0,0,0,0,0,0,0,0,0,3.4730585441,0,3.9399304985,D5252050W,PNCB,10/22/2025 7:01:32 AM,BPD442,8M5CL,8M5CL,02/15/2026 5:25:39 PM,8M5CL,D1D,3,7531767
D525205,382,KHU9T382WFG0,0,0,0,0,0,0,0.0970171223,1.2627972528,0,0,0,0,0,0,0,0,0,2.7995073284,0,4.1593195784,D5252050W,PNCB,10/22/2025 7:01:32 AM,BPD442,8M5CL,8M5CL,02/15/2026 5:25:08 PM,8M5CL,D1D,4,7531765
D526941,197,KHUNK197WFE5,0,0,0,0,0,0,1.3726987003,0,0,0,0,0,0,0,0.3103333778,0,0,0.8002320688,0,2.483264147,D5269410,PNCB,10/21/2025 8:24:09 PM,BPD436,8M5CL,8M5CL,02/24/2026 3:15:39 AM,8M5CL,D1D,1,6941674
D526941,259,KHUNK259WFB5,0,0,0,0,0,0,0.6609480281,4.33211698,0,0,0,0,0,0,0,4.1366497566,1.7216075872,1.9117434972,0,12.763063709,D5269410,PNCB,10/21/2025 8:24:09 PM,BPD436,8M5CL,8M5CL,02/24/2026 5:49:58 AM,8M5CL,D1D,2,6941724
D523109,20,MC9KH020WAF4,0,0,2.5565393772,0,0,0,0.6013232838,0,1.3278827576,0,0,0,0,0,0,0,0,10.435423298,0.6550169862,15.133790501,D5231090,PXMG,10/19/2025 1:10:45 AM,BPD454,8M5CL,8M5CL,02/15/2026 10:27:53 PM,8M5CL,D1D,1,6807765
D523109,50,MC9KH050WAE2,0,0,2.749165947,0,0,0,0,1.1850704845,0,0,0,0,0,0,0.3587372695,0,0,7.9540726983,0.5123762515,12.759422651,D5231090,PXMG,10/19/2025 1:10:45 AM,BPD454,8M5CL,8M5CL,02/15/2026 10:27:34 PM,8M5CL,D1D,2,6807589
D523109,73,MC9KH073WAD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5528304169,0,0.8368950959,0.7428876165,5.1326131293,D5231090,PXMG,10/19/2025 1:10:45 AM,BPD454,8M5CL,8M5CL,02/15/2026 10:27:42 PM,8M5CL,D1D,3,6807576
D523109,105,MC9KH105WAC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4381573081,0,2.4381573081,D5231090,PXMG,10/19/2025 1:10:45 AM,BPD454,8M5CL,8M5CL,02/15/2026 10:27:12 PM,8M5CL,D1D,4,6807714
D525217,436,GN6YJ436JKA5,0,0,0,0,0,0,0.650198518,0.6690347482,0,0,0,0,0,0,0,0,0,0,0,1.3192332662,D5252170,PXMG,11/09/2025 6:54:04 PM,BPD448,8M5CL,8M5CL,02/17/2026 1:01:24 PM,8M5CL,D1D,1,6889781
D525217,437,GN6YJ437JKE7,0,0,2.2105114407,0,0,0,0.8504493015,0,1.977316536,0,0,0,0,0,0,0,0,5.0550752632,2.0735050244,11.979006793,D5252170,PXMG,11/09/2025 6:54:04 PM,BPD448,8M5CL,8M5CL,02/17/2026 1:01:23 PM,8M5CL,D1D,2,6889822
D526254,7,MC79D007WAD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6919815356,1.3836588192,1.4724783721,0.7103424007,6.2584611276,D5262540,PNCB,11/01/2025 7:46:26 AM,BPD450,8M5CL,8M5CL,02/15/2026 3:21:34 PM,8M5CL,D1D,1,6923300
D526254,11,MC79D011WAF0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8183920916,0,2.8183920916,D5262540,PNCB,11/01/2025 7:46:26 AM,BPD450,8M5CL,8M5CL,02/15/2026 3:21:27 PM,8M5CL,D1D,2,6923137
D526254,29,MC79D029WAG5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3367033237,0,2.3367033237,D5262540,PNCB,11/01/2025 7:46:26 AM,BPD450,8M5CL,8M5CL,02/15/2026 3:20:18 PM,8M5CL,D1D,3,6923217
D526254,67,MC79D067WAB3,0,0,0,0,0,0,0.0787604711,1.025170262,0,0,0,0,0,0,0,0,1.3836588192,2.2087175582,0,4.6963071104,D5262540,PNCB,11/01/2025 7:46:26 AM,BPD450,8M5CL,8M5CL,02/15/2026 3:19:59 PM,8M5CL,D1D,4,6923253
D523630,358,GM9HP358JKF1,0.8109602045,0,0,0,0,0,0.2263031586,0,0,0,0,0,0,0,0,2.6131190208,0,2.5776859044,0.4892209624,6.7172913758,D5236300,PNCB,10/31/2025 12:58:04 PM,BPD432,8M5CL,8M5CL,02/15/2026 10:05:33 PM,8M5CL,D1D,1,6809453
D523630,359,GM9HP359JKC0,1.8412678572,0,0,0,0,0,0.706076922,2.7281385844,0,0,0,0,0,0,0,5.522737737,0,0,0,9.7315945798,D5236300,PNCB,10/31/2025 12:58:04 PM,BPD432,8M5CL,8M5CL,02/15/2026 10:05:35 PM,8M5CL,D1D,2,6809468
D523630,360,GM9HP360JKF1,0,0,0,0,0,0,0,0.6558250362,2.0300536387,0,0,0,0,0,0,1.8484360728,0,1.8264375349,0.8112874626,7.1720439954,D5236300,PNCB,10/31/2025 12:58:04 PM,BPD432,8M5CL,8M5CL,02/15/2026 10:04:40 PM,8M5CL,D1D,3,6809428
D523630,361,GM9HP361JKC0,0,0,0,0,0,0,0,1.0979231069,0,0,0,0,0,0,0,5.3004084844,0,1.6455074222,0,8.0438390135,D5236300,PNCB,10/31/2025 12:58:04 PM,BPD432,8M5CL,8M5CL,02/15/2026 10:05:01 PM,8M5CL,D1D,4,6809450
D524131,1,KHRNY001WFF4,1.1084252165,0,0,0,0,0,0,1.289137693,1.29227099,0,0,0,0,0,0,3.6150371346,2.3165851599,10.665085941,0,19.285267543,D5241310,PNCB,11/01/2025 10:28:20 AM,BPD446,8M5CL,8M5CL,02/15/2026 8:27:42 PM,8M5CL,D1D,1,6850830
D524131,11,KHRNY011WFC5,0,0,0,0,0,0,0.5032937023,13.570386523,0,0,0,0,0,0,0,7.17453134,4.1930317987,4.4621946465,0,27.030567317,D5241310,PNCB,11/01/2025 10:28:20 AM,BPD446,8M5CL,8M5CL,02/15/2026 8:27:12 PM,8M5CL,D1D,2,6850619
D524131,14,KHRNY014WFA5,0,0,0,0,0,0,0.2313289064,2.3132933145,0,0,0,0,0,0,0,0,0,11.789911536,0,13.226376536,D5241310,PNCB,11/01/2025 10:28:20 AM,BPD446,8M5CL,8M5CL,02/15/2026 8:26:40 PM,8M5CL,D1D,3,6850780
D524131,38,KHRNY038WFE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.692709717,0,15.692709717,D5241310,PNCB,11/01/2025 10:28:20 AM,BPD446,8M5CL,8M5CL,02/15/2026 8:26:05 PM,8M5CL,D1D,4,6850679
D524129,23,KHQ5T023WFD2,0,0,0,0,0,0,0,0,0.7448878563,0,0,0,0,0,0,0,0,4.2105690269,0,4.9554568832,D5241290,PNCB,10/30/2025 1:52:08 AM,BPD448,8M5CL,8M5CL,02/15/2026 8:37:42 PM,8M5CL,D1D,1,6850473
D524129,52,KHQ5T052WFF1,0,0,0,0,0,0,0.2075198243,0,0,0,0,0,0,0,0,2.0532592062,0,1.8187767226,0,4.079555753,D5241290,PNCB,10/30/2025 1:52:08 AM,BPD448,8M5CL,8M5CL,02/15/2026 8:31:16 PM,8M5CL,D1D,2,6850607
D524152,82,A1JUK082SLA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6229761657,1.8617920244,0.9145458624,0,7.3993140526,D5241520U,PNCB,10/27/2025 11:56:36 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:50:43 PM,8M5CL,D1D,1,7561485
D524152,98,A1AGK098SLA6,0,0,0,0,0,0,0,0.762432518,0,0,0,0,0,0,0,7.5578386788,0,0,0,8.3202711968,D5241520U,PNCB,10/27/2025 11:56:36 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:50:40 PM,8M5CL,D1D,2,7561457
D524152,121,A1JXY121SLE3,0,0,0,0,0,0,0,0.5742237605,0,0,0,0,0,0,0,3.9553722593,0,0,0.5550879624,5.0846839822,D5241520U,PNCB,10/27/2025 11:56:36 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:50:24 PM,8M5CL,D1D,3,7561461
D524152,122,A1JXY122SLB2,0,0,0,0,0,0,0,1.7491302696,0,0,0,0,0,0,0,6.116609313,0.9263101501,1.7070882416,1.5182773748,11.597808964,D5241520U,PNCB,10/27/2025 11:56:36 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:49:55 PM,8M5CL,D1D,4,7561483
D524152,80,A1JUK080SLG3,0,0,0,0,0,0,0,2.6743821438,0,0,0,0,0,0,0,0,0,6.5991321116,0,9.2735142554,D5241520,PNCB,10/27/2025 9:27:11 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:51:41 PM,8M5CL,D1D,1,6850431
D524152,81,A1JUK081SLD2,0,0,0,0,0,0,0,9.9180642755,0,0,0,0,0,0,0,1.0296647454,0.9329263407,3.6004857095,0,14.906917311,D5241520,PNCB,10/27/2025 9:27:11 PM,BPD432,8M5CL,8M5CL,02/15/2026 7:50:15 PM,8M5CL,D1D,2,6850396
D526239,396,MC79B396WAH2,1.1592710964,0,0,0,0,0,0,0.7447818364,0,0.4545316142,1.7845740113,0,0,0,0,3.362229588,0,11.38026952,1.4367497563,18.824908806,D5262390,PNCB,11/04/2025 12:51:52 PM,BPD458,8M5CL,8M5CL,02/15/2026 3:36:31 PM,8M5CL,D1D,1,6921354
D526239,533,MC6RC533WAC3,0,0,0,0,0,0,0.1660818629,2.7770728075,0,0,0,0,0,0,0,0,0,4.7524068242,0,7.3086678023,D5262390,PNCB,11/04/2025 12:51:52 PM,BPD458,8M5CL,8M5CL,02/15/2026 3:35:57 PM,8M5CL,D1D,2,6921485
D526239,566,MC6RC566WAG4,0,0,0,0,0,0,0,1.1487202134,1.4480104067,0,0,0,0,0,0,0,0,0,0,2.5967306201,D5262390,PNCB,11/04/2025 12:51:52 PM,BPD458,8M5CL,8M5CL,02/15/2026 3:35:31 PM,8M5CL,D1D,3,6921514
D526239,568,MC6RC568WAA2,0,0,0,0,0,0,0.9802439689,0,0,0,0,0,0,0,0,0,0,0.7995125496,0,1.7797565185,D5262390,PNCB,11/04/2025 12:51:52 PM,BPD458,8M5CL,8M5CL,02/15/2026 3:35:27 PM,8M5CL,D1D,4,6921291
D522E8M,71,GJ6AK071JKC0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6275680699,0,4.6275680699,D522E8M0,X78D,11/08/2025 5:17:51 PM,BPD450,8M5CL,8M5CL,01/16/2026 10:22:00 AM,8M5CL,D1D,1,6788574
D522E8M,72,GJ6AK072JKG2,0,0,0,0,0,0,0,2.150429807,0,0,0,0,0,0,0,4.1749472629,0,3.2112395844,0,9.5366166544,D522E8M0,X78D,11/08/2025 5:17:51 PM,BPD450,8M5CL,8M5CL,01/16/2026 10:21:41 AM,8M5CL,D1D,2,6788572
D523823,22,MC9KH022WAG5,0,0,0,0,0,0,0.652349345,6.1589810561,2.858411684,0,0,0,0,0,0,7.3538512185,0,8.4227968384,0,25.446392341,D5238230,PXMG,11/02/2025 4:01:56 PM,BPD458,8M5CL,8M5CL,02/26/2026 11:27:26 PM,8M5CL,D1D,1,6826390
D523823,42,MC9KH042WAA7,2.5797476361,0,0,0,0,0,0,0,1.3787878623,0,0,0,0,0,0,2.3964413166,0,11.632026438,0,17.987001054,D5238230,PXMG,11/02/2025 4:01:56 PM,BPD458,8M5CL,8M5CL,02/23/2026 12:31:18 PM,8M5CL,D1D,2,6826410
D523825,430,GN3ER430JKB0,2.743300655,0,0,0,0,0,0.7138634368,0,0,0.6347468713,0,0,0,0,0,0,0,2.2584870975,0,6.3503980606,D5238250,PXMG,11/07/2025 7:58:47 PM,BPD442,8M5CL,8M5CL,02/23/2026 7:03:38 PM,8M5CL,D1D,1,6824967
D523825,431,GN3ER431JKF2,3.5780640035,0,1.0784301968,0,0,0,0.4841130037,0,0,0,0,0,0,0,0,0,0,3.9684069316,0.3510315163,9.0898221437,D5238250,PXMG,11/07/2025 7:58:47 PM,BPD442,8M5CL,8M5CL,02/24/2026 2:47:00 AM,8M5CL,D1D,2,6824966
D523825,432,GN3ER432JKC1,1.2332529677,0,1.0439428059,0,0,0,0.2448160129,0,0,0,0,0,1.3096908958,0,0,1.8007062244,0,4.3079327247,0,9.9403416313,D5238250,PXMG,11/07/2025 7:58:47 PM,BPD442,8M5CL,8M5CL,02/27/2026 12:22:16 PM,8M5CL,D1D,3,6824984
D523825,433,GN3ER433JKG3,0,0,0,0,0,0,0.1636977067,0,0,0,0,0,0,0,0,0,0,0.7632422215,0.7363956201,1.6633355484,D5238250,PXMG,11/07/2025 7:58:47 PM,BPD442,8M5CL,8M5CL,02/17/2026 1:02:03 PM,8M5CL,D1D,4,6824993
D526247,2,KHU9R002WFB3,0,0,0,0.4198167653,0,0,0,1.0747854056,4.7257330533,0,0,0,0,0,0,0,1.4506242206,1.5437439975,0,9.2147034424,D5262470,PNCB,11/22/2025 12:20:07 AM,BPD442,8M5CL,8M5CL,02/15/2026 3:27:26 PM,8M5CL,D1D,1,6921531
D526247,13,KHU9R013WFC6,0,0,0,0,0,0,1.861878274,1.025170262,1.7812044371,0,0,0,0,0,0,0,0,20.202486735,0,24.700101295,D5262470,PNCB,11/22/2025 12:20:07 AM,BPD442,8M5CL,8M5CL,02/15/2026 3:27:25 PM,8M5CL,D1D,2,6921494
D526247,14,KHU9R014WFH0,1.2059202371,0,0,0,0,0,0,2.3861422208,1.3594743668,0,0,0,0,0,0,0,0,10.598048518,0.3212929812,15.870878324,D5262470,PNCB,11/22/2025 12:20:07 AM,BPD442,8M5CL,8M5CL,02/15/2026 3:27:16 PM,8M5CL,D1D,3,6921597
D526247,15,KHU9R015WFD7,0,0,0,0,0,0,0.5732499558,3.6117647227,0,0,0,0,0,0,0,1.7058212493,0,18.947355159,0,23.888784974,D5262470,PNCB,11/22/2025 12:20:07 AM,BPD442,8M5CL,8M5CL,02/15/2026 3:27:07 PM,8M5CL,D1D,4,6921644
D523624,1,KHR9A001WFH2,0.7347410249,0,0,0,0,0,0.5872791647,0,0,0,1.526840219,0,0,0,0,1.0296647454,0,9.6539513089,0.5958400855,14.128316548,D5236240,PNCB,11/22/2025 2:11:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 10:11:08 PM,8M5CL,D1D,1,6807770
D523624,3,KHR9A003WFB0,0,0,0,0,0,0,0,3.7677468393,0,0,0,0,0,0,0,0,0,6.1327226038,0,9.9004694431,D5236240,PNCB,11/22/2025 2:11:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 10:10:29 PM,8M5CL,D1D,2,6807868
D523624,10,KHR9A010WFA1,0,0,0,0,0,0,0.4013925648,1.0178998896,0,0,0,0,0,0,0,1.745587808,0,8.4386110904,0,11.603489228,D5236240,PNCB,11/22/2025 2:11:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 10:09:55 PM,8M5CL,D1D,3,6807852
D523624,15,KHR9A015WFG5,0.5932118828,0,0,0,0,0,0.2964989299,0,1.3985997661,0,0,0,0,0,0,1.1143878978,1.0096878368,16.442320591,0.4797111952,21.211564606,D5236240,PNCB,11/22/2025 2:11:33 AM,BPD458,8M5CL,8M5CL,02/15/2026 10:09:29 PM,8M5CL,D1D,4,6807817
D524134,30,KHQMU030WFB0,0.9103021337,0,0,0,0,0,0.097580261,1.0178998896,0,0,0,0,1.4583912855,0,0,0,0,0.9914408677,0,4.4756123124,D5241340,PNCB,11/21/2025 7:50:41 PM,BPD446,8M5CL,8M5CL,02/15/2026 8:23:35 PM,8M5CL,D1D,1,6850593
D524134,149,KHT9K149WFG7,0,0,0,0,0,0,0.6873991331,0,0.5924157172,0,0,0,0,0,0,1.6623167902,0,1.5364712549,0,4.4786028953,D5241340,PNCB,11/21/2025 7:50:41 PM,BPD446,8M5CL,8M5CL,02/15/2026 8:23:29 PM,8M5CL,D1D,2,6850548
D524134,332,KHT1K332WFF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0282394213,0,3.4769675186,0,6.505209065,D5241340,PNCB,11/21/2025 7:50:41 PM,BPD446,8M5CL,8M5CL,02/15/2026 8:23:08 PM,8M5CL,D1D,3,6850511
D524134,344,KHT1K344WFE1,0.7024720518,0,0,0,0,0,0.3779808674,1.3138792519,0.7592513152,0,0,0,0,0,0,2.2234461176,0,1.9691730251,0,7.3462026289,D5241340,PNCB,11/21/2025 7:50:41 PM,BPD446,8M5CL,8M5CL,02/15/2026 8:22:51 PM,8M5CL,D1D,4,6850485
D524EJ4,340,KHU9T340WFB5,0,0,0,0,0,0,1.3570206202,0,0,0,0,0,0,0,0,0,0,0,0,1.3570206202,D524EJ40,X78D,11/27/2025 12:57:05 PM,BPD442,8M5CL,8M5CL,01/21/2026 6:03:05 AM,8M5CL,D1D,1,6867321
