LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,ROUTE_STARTS,CH_SS_5_TA,CH_SS_5_TA_CLASS,CH_SS_5_N,FL_SS_5_TA,FL_SS_5_N,CH_SS_5_LA,CH_SS_5_LA_CLASS,FL_SS_5_LA,CH_SS_5_AC,CH_SS_5_AC_CLASS,FL_SS_5_AC,CH_SS_5_CA,CH_SS_5_CA_CLASS,FL_SS_5_CA,CH_SS_10_TA,CH_SS_10_TA_CLASS,CH_SS_10_N,FL_SS_10_TA,FL_SS_10_N,CH_SS_10_LA,CH_SS_10_LA_CLASS,FL_SS_10_LA,CH_SS_10_AC,CH_SS_10_AC_CLASS,FL_SS_10_AC,CH_SS_10_CA,CH_SS_10_CA_CLASS,FL_SS_10_CA,CH_SS_15_TA,CH_SS_15_TA_CLASS,CH_SS_15_N,FL_SS_15_TA,FL_SS_15_N,CH_SS_15_LA,CH_SS_15_LA_CLASS,FL_SS_15_LA,CH_SS_15_AC,CH_SS_15_AC_CLASS,FL_SS_15_AC,CH_SS_15_CA,CH_SS_15_CA_CLASS,FL_SS_15_CA,CH_SS_DAYS
D5323050AB,GQ7WW404JKC2,8PXMCVAG,FL,8M5CL,PXMG,AME409_PM6,263067.0,P_78_GABON_B10_R3,2025-12-23 21:30:09,ICCR2+CV,4,0.003659,BSL,BSL,False,2025-12-23 22:33:02,BPD444,0.0,BSL,ZERO,True,0.003659,BSL,BSL,False,SNY510,8PXMCGMT51NA2,0,0,1,AME409,D532305,404,15.0,4.0,OFF,ON,OFF,ON,OFF,7756.0,494.0,7756.0,494.0,174.0,P_78_GABON_R1,0.54112,12/23/2025 9:30:09 PM,7.2842047222,123.0,60.701706019,FL78.31YBC_SNIP_DLP2203458-1_4573,2.0,2.0,1,1.519607843135294,34,0.0,0.0,0.9705882352941176,0.0,0.0,0.04901960784117647,0.0,0.0,0.006176470588235294,2.5,2.0,2,1.724279835388889,81,1.0,2.0,1.1316872427987656,0.0,0.0,0.028806584360493822,0.0,0.0,0.0033333333333333327,2.5,2.0,2,1.4005376344080647,124,1.0,2.0,0.9274193548387095,0.0,0.0,0.04838709677258064,0.0,0.0,0.005564516129032257,0.7007175925925926
D5323050AB,GQ7WW449JKE5,8PXMCVAG,FL,8M5CL,PXMG,AME409_PM5,263067.0,P_78_GABON_B10_R3,2025-12-23 21:30:09,ICCR2+CV+GF,4,0.003692,BSL,BSL,False,2025-12-23 22:33:02,BPD444,0.003692,BSL,BSL,False,0.0,BSL,ZERO,True,SNY510,8PXMCGMT51NA2,0,0,1,AME409,D532305,449,14.0,4.0,OFF,ON,ON,ON,OFF,5676.0,428.0,4866.0,362.0,515.0,P_78_GABON_R1,0.4801238889,12/23/2025 9:30:09 PM,7.5958469444,128.0,63.298724537,FL78.31YBC_SNIP_DLP2203458-1_4573,2.555555555550794,2.0,63,1.519607843135294,34,0.7354497354428571,2.0,0.9705882352941176,0.09523809523492063,1.0,0.04901960784117647,0.011071428571428572,1.0,0.006176470588235294,2.555555555550794,2.0,63,1.724279835388889,81,0.7354497354428571,2.0,1.1316872427987656,0.09523809523492063,1.0,0.028806584360493822,0.011071428571428572,1.0,0.0033333333333333327,2.555555555550794,2.0,63,1.4005376344080647,124,0.7354497354428571,2.0,0.9274193548387095,0.09523809523492063,1.0,0.04838709677258064,0.011071428571428572,1.0,0.005564516129032257,73.21888888888888
D5323050AB,GQ7WW450JKA3,8PXMCVAG,FL,8M5CL,PXMG,AME409_PM5,263067.0,P_78_GABON_B10_R3,2025-12-23 21:26:31,ICCR2+CV+GF,4,0.003975,BSL,BSL,False,2025-12-23 22:33:02,BPD444,0.0,BSL,ZERO,True,0.003975,BSL,BSL,False,SNY510,8PXMCGMT51NA2,0,0,1,AME409,D532305,450,12.0,3.0,OFF,ON,ON,ON,OFF,5676.0,428.0,4866.0,362.0,515.0,P_78_GABON_R1,0.4801238889,12/23/2025 9:26:31 PM,7.5958469444,128.0,63.298724537,FL78.31YBC_SNIP_DLP2203458-1_4573,2.555555555550794,2.0,63,1.519607843135294,34,0.7354497354428571,2.0,0.9705882352941176,0.09523809523492063,1.0,0.04901960784117647,0.011071428571428572,1.0,0.006176470588235294,2.555555555550794,2.0,63,1.724279835388889,81,0.7354497354428571,2.0,1.1316872427987656,0.09523809523492063,1.0,0.028806584360493822,0.011071428571428572,1.0,0.0033333333333333327,2.555555555550794,2.0,63,1.4005376344080647,124,0.7354497354428571,2.0,0.9274193548387095,0.09523809523492063,1.0,0.04838709677258064,0.011071428571428572,1.0,0.005564516129032257,73.21636574074074
D5323050AB,GQ7WW403JKF3,8PXMCVAG,FL,8M5CL,PXMG,AME409_PM5,263067.0,P_78_GABON_B10_R3,2025-12-23 21:22:53,ICCR2+CV+GF,4,0.009606,BSL,BSL,False,2025-12-23 22:33:02,BPD444,0.0,BSL,ZERO,True,0.009606,BSL,BSL,False,SNY510,8PXMCGMT51NA2,0,0,1,AME409,D532305,403,7.0,2.0,OFF,ON,ON,ON,OFF,5676.0,428.0,4866.0,362.0,515.0,P_78_GABON_R1,0.4801238889,12/23/2025 9:22:53 PM,7.5958469444,128.0,63.298724537,FL78.31YBC_SNIP_DLP2203458-1_4573,2.555555555550794,2.0,63,1.4761904761885714,35,0.7354497354428571,2.0,0.9428571428571428,0.09523809523492063,1.0,0.047619047617142855,0.011071428571428572,1.0,0.006,2.555555555550794,2.0,63,1.724279835388889,81,0.7354497354428571,2.0,1.1316872427987656,0.09523809523492063,1.0,0.028806584360493822,0.011071428571428572,1.0,0.0033333333333333327,2.555555555550794,2.0,63,1.4005376344080647,124,0.7354497354428571,2.0,0.9274193548387095,0.09523809523492063,1.0,0.04838709677258064,0.011071428571428572,1.0,0.005564516129032257,73.2138425925926
D5309900,A14U9167SLA3,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-23 17:18:50,CCMR2+ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-12-23 18:39:16,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,1,1,AME417,D530990,167,21.0,9.0,ON,ON,ON,ON,OFF,5381.0,271.0,5381.0,271.0,12.0,M_30S_CHM_L100,1.8990947222,12/23/2025 5:18:50 PM,0.0204086111,1.0,0.1700717593,FL78.3388C_SNIP_DLP2238111-1_167,0.6666666667,1.0,1,1.4901960784294117,34,0.3333333333,1.0,0.9705882352941176,0.3333333333,1.0,0.04901960784117647,0.03,1.0,0.006176470588235294,1.0,2.0,2,1.7448559670765433,81,0.8333333332999999,2.0,1.1481481481481481,0.16666666665,1.0,0.03292181069753086,0.015,1.0,0.004166666666666667,1.0,2.0,2,1.4037940379398375,123,0.8333333332999999,2.0,0.9349593495934958,0.16666666665,1.0,0.04878048780325203,0.015,1.0,0.005609756097560975,1.0751273148148148
D5309900,A14U9168SLE5,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-23 17:11:36,CCMR2+ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-12-23 18:39:16,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,1,1,AME417,D530990,168,14.0,7.0,ON,ON,ON,ON,OFF,5381.0,271.0,5381.0,271.0,12.0,M_30S_CHM_L100,1.8990947222,12/23/2025 5:11:36 PM,0.0204086111,1.0,0.1700717593,FL78.3388C_SNIP_DLP2238111-1_167,0.6666666667,1.0,1,1.4901960784294117,34,0.3333333333,1.0,0.9705882352941176,0.3333333333,1.0,0.04901960784117647,0.03,1.0,0.006176470588235294,1.0,2.0,2,1.7448559670765433,81,0.8333333332999999,2.0,1.1481481481481481,0.16666666665,1.0,0.03292181069753086,0.015,1.0,0.004166666666666667,1.0,2.0,2,1.4037940379398375,123,0.8333333332999999,2.0,0.9349593495934958,0.16666666665,1.0,0.04878048780325203,0.015,1.0,0.005609756097560975,1.0701041666666666
D5309900,A14U9170SLE5,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-23 17:04:25,CCMR2+ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-12-23 18:39:16,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,1,1,AME417,D530990,170,12.0,5.0,ON,ON,ON,ON,OFF,5381.0,271.0,5381.0,271.0,12.0,M_30S_CHM_L100,1.8990947222,12/23/2025 5:04:25 PM,0.0204086111,1.0,0.1700717593,FL78.3388C_SNIP_DLP2238111-1_167,0.6666666667,1.0,1,1.4901960784294117,34,0.3333333333,1.0,0.9705882352941176,0.3333333333,1.0,0.04901960784117647,0.03,1.0,0.006176470588235294,1.0,2.0,2,1.7448559670765433,81,0.8333333332999999,2.0,1.1481481481481481,0.16666666665,1.0,0.03292181069753086,0.015,1.0,0.004166666666666667,1.0,2.0,2,1.4037940379398375,123,0.8333333332999999,2.0,0.9349593495934958,0.16666666665,1.0,0.04878048780325203,0.015,1.0,0.005609756097560975,1.0651157407407408
D5309900,A14U9169SLB4,8PONCVEB,FL,8M5CL,PNCB,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-12-23 16:57:13,CCMR2+ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-12-23 18:39:16,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,0,1,1,AME417,D530990,169,10.0,3.0,ON,ON,ON,ON,OFF,5381.0,271.0,5381.0,271.0,12.0,M_30S_CHM_L100,1.8990947222,12/23/2025 4:57:13 PM,0.0204086111,1.0,0.1700717593,FL78.3388C_SNIP_DLP2238111-1_167,0.6666666667,1.0,1,1.4901960784294117,34,0.3333333333,1.0,0.9705882352941176,0.3333333333,1.0,0.04901960784117647,0.03,1.0,0.006176470588235294,1.0,2.0,2,1.7448559670765433,81,0.8333333332999999,2.0,1.1481481481481481,0.16666666665,1.0,0.03292181069753086,0.015,1.0,0.004166666666666667,1.0,2.0,2,1.4037940379398375,123,0.8333333332999999,2.0,0.9349593495934958,0.16666666665,1.0,0.04878048780325203,0.015,1.0,0.005609756097560975,1.0601157407407407
D5376430,KJ1RQ464WFE1,8PXMCVAG,FL,8M6CL,PXMG,AME423_PM3,260463.0,P_78_GABON_R1,2025-12-23 16:08:02,ICCR2+CV+GF,6,0.003553,BSL,BSL,False,2025-12-23 17:30:45,BPD454,0.0,BSL,ZERO,True,0.003553,BSL,BSL,False,SNY449,8PXMCGMT61NA1,0,1,1,AME423,D537643,464,25.0,25.0,OFF,ON,ON,ON,OFF,144.0,14.0,144.0,14.0,144.0,M_30S_CHM_L100,0.0744386111,12/23/2025 4:08:02 PM,2.3777422222,11.0,19.814518519,FL78.31YBC_SNIP_DLP2203458-1_9729,2.0,2.0,1,1.4666666666657144,35,0.3333333333,1.0,0.9619047619057144,0.0,0.0,0.047619047617142855,0.0,0.0,0.006,3.2,2.0,5,1.7448559670765433,81,0.33333333334,1.0,1.1481481481481481,0.06666666666,1.0,0.03292181069753086,0.003,1.0,0.004166666666666667,2.6666666666666665,2.0,6,1.4037940379398375,123,0.2777777777833333,1.0,0.9349593495934958,0.055555555549999996,1.0,0.04878048780325203,0.0025,1.0,0.005609756097560975,1.1847916666666667
D5376430,KJ1RQ359WFH0,8PXMCVAG,FL,8M6CL,PXMG,AME423_PM3,260463.0,P_78_GABON_R1,2025-12-23 15:42:09,ICCR2+CV+GF,6,0.0,BSL,ZERO,True,2025-12-23 17:30:45,BPD454,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXMCGMT61NA1,0,1,1,AME423,D537643,359,18.0,18.0,OFF,ON,ON,ON,OFF,144.0,14.0,144.0,14.0,144.0,M_30S_CHM_L100,0.0744386111,12/23/2025 3:42:09 PM,2.3777422222,11.0,19.814518519,FL78.31YBC_SNIP_DLP2203458-1_9729,2.0,2.0,1,1.4666666666657144,35,0.3333333333,1.0,0.9619047619057144,0.0,0.0,0.047619047617142855,0.0,0.0,0.006,3.2,2.0,5,1.7448559670765433,81,0.33333333334,1.0,1.1481481481481481,0.06666666666,1.0,0.03292181069753086,0.003,1.0,0.004166666666666667,2.6666666666666665,2.0,6,1.4037940379398375,123,0.2777777777833333,1.0,0.9349593495934958,0.055555555549999996,1.0,0.04878048780325203,0.0025,1.0,0.005609756097560975,1.1668171296296297
D5376430,KJ1RQ329WFA7,8PXMCVAG,FL,8M6CL,PXMG,AME423_PM3,260463.0,P_78_GABON_R1,2025-12-23 15:34:13,ICCR2+CV+GF,6,0.003584,BSL,BSL,False,2025-12-23 17:30:45,BPD454,0.003584,BSL,BSL,False,0.0,BSL,ZERO,True,SNY449,8PXMCGMT61NA1,0,1,1,AME423,D537643,329,16.0,16.0,OFF,ON,ON,ON,OFF,144.0,14.0,144.0,14.0,144.0,M_30S_CHM_L100,0.0744386111,12/23/2025 3:34:13 PM,2.3777422222,11.0,19.814518519,FL78.31YBC_SNIP_DLP2203458-1_9729,2.0,2.0,1,1.5092592592583334,36,0.3333333333,1.0,0.9907407407416667,0.0,0.0,0.04629629629444444,0.0,0.0,0.005833333333333333,3.2,2.0,5,1.7448559670765433,81,0.33333333334,1.0,1.1481481481481481,0.06666666666,1.0,0.03292181069753086,0.003,1.0,0.004166666666666667,2.6666666666666665,2.0,6,1.4037940379398375,123,0.2777777777833333,1.0,0.9349593495934958,0.055555555549999996,1.0,0.04878048780325203,0.0025,1.0,0.005609756097560975,1.1613078703703703
D5376430,KJ1RM330WFC4,8PXMCVAG,FL,8M6CL,PXMG,AME423_PM3,260463.0,P_78_GABON_R1,2025-12-23 15:30:38,ICCR2+CV+GF,6,0.003553,BSL,BSL,False,2025-12-23 17:30:45,BPD454,0.003553,BSL,BSL,False,0.0,BSL,ZERO,True,SNY449,8PXMCGMT61NA1,0,1,1,AME423,D537643,330,15.0,15.0,OFF,ON,ON,ON,OFF,144.0,14.0,144.0,14.0,144.0,M_30S_CHM_L100,0.0744386111,12/23/2025 3:30:38 PM,2.3777422222,11.0,19.814518519,FL78.31YBC_SNIP_DLP2203458-1_9729,2.0,2.0,1,1.5092592592583334,36,0.3333333333,1.0,0.9907407407416667,0.0,0.0,0.04629629629444444,0.0,0.0,0.005833333333333333,3.2,2.0,5,1.7448559670765433,81,0.33333333334,1.0,1.1481481481481481,0.06666666666,1.0,0.03292181069753086,0.003,1.0,0.004166666666666667,2.6666666666666665,2.0,6,1.4037940379398375,123,0.2777777777833333,1.0,0.9349593495934958,0.055555555549999996,1.0,0.04878048780325203,0.0025,1.0,0.005609756097560975,1.1588194444444444
D5376430,KJ1RQ397WFB6,8PXMCVAG,FL,8M6CL,PXMG,AME423_PM3,260463.0,P_78_GABON_R1,2025-12-23 15:23:33,ICCR2+CV+GF,6,0.007168,BSL,BSL,False,2025-12-23 17:30:45,BPD454,0.003584,BSL,BSL,False,0.003584,BSL,BSL,False,SNY449,8PXMCGMT61NA1,0,1,1,AME423,D537643,397,13.0,13.0,OFF,ON,ON,ON,OFF,144.0,14.0,144.0,14.0,144.0,M_30S_CHM_L100,0.0744386111,12/23/2025 3:23:33 PM,2.3777422222,11.0,19.814518519,FL78.31YBC_SNIP_DLP2203458-1_9729,2.0,2.0,1,1.5092592592583334,36,0.3333333333,1.0,0.9907407407416667,0.0,0.0,0.04629629629444444,0.0,0.0,0.005833333333333333,3.2,2.0,5,1.7448559670765433,81,0.33333333334,1.0,1.1481481481481481,0.06666666666,1.0,0.03292181069753086,0.003,1.0,0.004166666666666667,2.6666666666666665,2.0,6,1.4037940379398375,123,0.2777777777833333,1.0,0.9349593495934958,0.055555555549999996,1.0,0.04878048780325203,0.0025,1.0,0.005609756097560975,1.153900462962963
D5376430,KJ1RQ367WFD0,8PXMCVAG,FL,8M6CL,PXMG,AME423_PM3,260463.0,P_78_GABON_R1,2025-12-23 14:48:13,ICCR2+CV+GF,6,0.0,BSL,ZERO,True,2025-12-23 17:30:45,BPD454,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXMCGMT61NA1,0,1,1,AME423,D537643,367,3.0,3.0,OFF,ON,ON,ON,OFF,144.0,14.0,144.0,14.0,144.0,M_30S_CHM_L100,0.0744386111,12/23/2025 2:48:13 PM,2.3777422222,11.0,19.814518519,FL78.31YBC_SNIP_DLP2203458-1_9729,2.0,2.0,1,1.5092592592583334,36,0.3333333333,1.0,0.9907407407416667,0.0,0.0,0.04629629629444444,0.0,0.0,0.005833333333333333,3.2,2.0,5,1.7448559670765433,81,0.33333333334,1.0,1.1481481481481481,0.06666666666,1.0,0.03292181069753086,0.003,1.0,0.004166666666666667,2.6666666666666665,2.0,6,1.4037940379398375,123,0.2777777777833333,1.0,0.9349593495934958,0.055555555549999996,1.0,0.04878048780325203,0.0025,1.0,0.005609756097560975,1.129363425925926
D5344700,GQ9FR256JKA5,8PONCVEB,FL,8M5CL,PNCB,AME409_PM5,263067.0,P_78_GABON_B10_R3,2025-12-23 10:53:10,ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-12-23 12:40:29,BPD432,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT50NA3,1,0,1,AME409,D534470,256,10.0,5.0,OFF,ON,ON,ON,OFF,5571.0,423.0,4761.0,357.0,410.0,P_78_GABON_B10_R3,0.01858,12/23/2025 10:53:10 AM,7.9114983333,133.14584838,65.929152778,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.555555555550794,2.0,63,1.8034188034179488,39,0.7354497354428571,2.0,1.2222222222230767,0.09523809523492063,1.0,0.04273504273333333,0.011071428571428572,1.0,0.005384615384615384,2.555555555550794,2.0,63,1.723577235770732,82,0.7354497354428571,2.0,1.1341463414634145,0.09523809523492063,1.0,0.03252032520121951,0.011071428571428572,1.0,0.0041158536585365856,2.555555555550794,2.0,63,1.4037940379398375,123,0.7354497354428571,2.0,0.9349593495934958,0.09523809523492063,1.0,0.04878048780325203,0.011071428571428572,1.0,0.005609756097560975,72.77653935185185
D5344700,GQ9FR255JKD6,8PONCVEB,FL,8M5CL,PNCB,AME409_PM6,263067.0,P_78_GABON_B10_R3,2025-12-23 10:41:51,ICCR2+CV,2,0.003609,BSL,BSL,False,2025-12-23 12:40:29,BPD432,0.0,BSL,ZERO,True,0.003609,BSL,BSL,False,SNY510,8PXSCBMT50NA3,1,0,1,AME409,D534470,255,5.0,3.0,OFF,ON,OFF,ON,OFF,7659.0,490.0,7659.0,490.0,77.0,P_78_GABON_B10_R3,0.0457888889,12/23/2025 10:41:51 AM,7.3522066667,125.20952889,61.268388889,FL78.3JHSC_SNIP_DLP2177706-1_3509,2.5,2.0,2,1.8034188034179488,39,1.0,2.0,1.2222222222230767,0.0,0.0,0.04273504273333333,0.0,0.0,0.005384615384615384,2.5,2.0,2,1.723577235770732,82,1.0,2.0,1.1341463414634145,0.0,0.0,0.03252032520121951,0.0,0.0,0.0041158536585365856,2.5,2.0,2,1.4037940379398375,123,1.0,2.0,0.9349593495934958,0.0,0.0,0.04878048780325203,0.0,0.0,0.005609756097560975,0.25050925925925926
D5323050,GQ7WW402JKB1,8PXMCVAG,FL,8M5CL,PXMG,AME409_PM1,263067.0,P_78_GABON_B10_R3,2025-12-22 19:25:54,ICCR2+CV+GF,2,0.007318,BSL,BSL,False,2025-12-22 20:46:16,BPD448,0.003659,BSL,BSL,False,0.003659,BSL,BSL,False,SNY511,8PXMCGMT51NA2,0,0,1,AME409,D532305,402,11.0,7.0,OFF,ON,ON,ON,OFF,15529.0,1043.0,2107.0,121.0,188.0,P_78_GABON_R1,1.3060363889,12/22/2025 7:25:54 PM,5.8458958333,100.34275285,48.715798611,FL78.31YBC_SNIP_DLP2203458-1_4573,2.0,2.0,1,1.7314814814805557,36,1.0,2.0,1.2407407407416666,0.0,0.0,0.04629629629444444,0.0,0.0,0.005833333333333333,2.0,2.0,1,1.6184738955807232,83,1.0,2.0,1.072289156626506,0.0,0.0,0.044176706825301205,0.0,0.0,0.005963855421686747,2.0,2.0,1,1.3903133903128206,117,1.0,2.0,0.9401709401709402,0.0,0.0,0.05128205128034187,0.0,0.0,0.005897435897435898,0.7663541666666667
D5323050,GQ7WW401JKE2,8PXMCVAG,FL,8M5CL,PXMG,AME409_PM1,263067.0,P_78_GABON_B10_R3,2025-12-22 19:18:20,ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-12-22 20:46:16,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY511,8PXMCGMT51NA2,0,0,1,AME409,D532305,401,8.0,5.0,OFF,ON,ON,ON,OFF,15529.0,1043.0,2107.0,121.0,188.0,P_78_GABON_R1,1.3060363889,12/22/2025 7:18:20 PM,5.8458958333,100.34275285,48.715798611,FL78.31YBC_SNIP_DLP2203458-1_4573,2.0,2.0,1,1.7314814814805557,36,1.0,2.0,1.2407407407416666,0.0,0.0,0.04629629629444444,0.0,0.0,0.005833333333333333,2.0,2.0,1,1.6184738955807232,83,1.0,2.0,1.072289156626506,0.0,0.0,0.044176706825301205,0.0,0.0,0.005963855421686747,2.0,2.0,1,1.3903133903128206,117,1.0,2.0,0.9401709401709402,0.0,0.0,0.05128205128034187,0.0,0.0,0.005897435897435898,0.761099537037037
D5334220,A1YCK061SLF2,8PXMCVAG,FL,8M5CL,PXMG,AME409_PM6,263067.0,P_78_GABON_B10_R3,2025-12-22 18:24:16,ICCR2+CV,2,0.007384,BSL,BSL,False,2025-12-22 20:41:42,BPD444,0.003692,BSL,BSL,False,0.003692,BSL,BSL,False,SNY511,8PXMCGMT51NA2,0,0,0,AME409,D533422,61,18.0,9.0,OFF,ON,OFF,ON,OFF,7470.0,481.0,7470.0,481.0,841.0,P_78_GABON_R1,0.1658491667,12/22/2025 6:24:16 PM,0.6093605556,10.0,5.0780046296,FL78.31YBC_SNIP_DLP2203458-1_5194,3.0,2.0,1,1.5686274509794118,34,2.0,2.0,1.0490196078441176,0.0,0.0,0.04901960784117647,0.0,0.0,0.006176470588235294,3.0,2.0,1,1.5473251028790125,81,2.0,2.0,0.9876543209876543,0.0,0.0,0.04526748970987654,0.0,0.0,0.006111111111111111,3.0,2.0,1,1.3247126436775862,116,2.0,2.0,0.8706896551724138,0.0,0.0,0.05172413792931035,0.0,0.0,0.005948275862068966,4.116990740740741
D5295190,GP5AB661JKD2,8PONCVEB,FL,8M6CL,PNCB,AME411_PM1,260463.0,P_78_GABON_R1,2025-12-22 18:03:58,SRCIP,4,0.0,BSL,ZERO,True,2025-12-22 19:23:23,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY512,8PXSCBMT60NA2,0,1,1,AME411,D529519,661,24.0,23.0,OFF,ON,ON,ON,ON,1890.0,100.0,1890.0,100.0,138.0,M_UBE_MIMIC_R1,0.9109088889,12/22/2025 6:03:58 PM,2.5976280556,15.0,21.646900463,FL78.3388C_SNIP_DLP2177706-1_2471,2.16666666665,2.0,2,1.5686274509794118,34,1.33333333335,2.0,1.0490196078441176,0.0,0.0,0.04901960784117647,0.0,0.0,0.006176470588235294,2.16666666665,2.0,2,1.5473251028790125,81,1.33333333335,2.0,0.9876543209876543,0.0,0.0,0.04526748970987654,0.0,0.0,0.006111111111111111,1.25,2.0,4,1.3247126436775862,116,0.666666666675,2.0,0.8706896551724138,0.083333333325,1.0,0.05172413792931035,0.00375,1.0,0.005948275862068966,2.1626041666666667
D5334220,A1UPA020SLD3,8PXMCVAG,FL,8M5CL,PXMG,AME409_PM6,263067.0,P_78_GABON_B10_R3,2025-12-22 17:53:32,ICCR2+CV,2,0.007318,BSL,BSL,False,2025-12-22 20:41:42,BPD444,0.003659,BSL,BSL,False,0.003659,BSL,BSL,False,SNY511,8PXMCGMT51NA2,0,0,0,AME409,D533422,20,1.0,1.0,OFF,ON,OFF,ON,OFF,7470.0,481.0,7470.0,481.0,841.0,P_78_GABON_R1,0.1658491667,12/22/2025 5:53:32 PM,0.6093605556,10.0,5.0780046296,FL78.31YBC_SNIP_DLP2203458-1_5194,3.0,2.0,1,1.5686274509794118,34,2.0,2.0,1.0490196078441176,0.0,0.0,0.04901960784117647,0.0,0.0,0.006176470588235294,3.0,2.0,1,1.5473251028790125,81,2.0,2.0,0.9876543209876543,0.0,0.0,0.04526748970987654,0.0,0.0,0.006111111111111111,3.0,2.0,1,1.3247126436775862,116,2.0,2.0,0.8706896551724138,0.0,0.0,0.05172413792931035,0.0,0.0,0.005948275862068966,4.095648148148148
D5295190,GP5AB662JKA1,8PONCVEB,FL,8M6CL,PNCB,AME411_PM1,260463.0,P_78_GABON_R1,2025-12-22 17:32:24,SRCIP,4,0.003584,BSL,BSL,False,2025-12-22 19:23:23,BPD450,0.0,BSL,ZERO,True,0.003584,BSL,BSL,False,SNY512,8PXSCBMT60NA2,0,1,1,AME411,D529519,662,15.0,14.0,OFF,ON,ON,ON,ON,1890.0,100.0,1890.0,100.0,138.0,M_UBE_MIMIC_R1,0.9109088889,12/22/2025 5:32:24 PM,2.5976280556,15.0,21.646900463,FL78.3388C_SNIP_DLP2177706-1_2471,2.16666666665,2.0,2,1.5686274509794118,34,1.33333333335,2.0,1.0490196078441176,0.0,0.0,0.04901960784117647,0.0,0.0,0.006176470588235294,2.16666666665,2.0,2,1.5473251028790125,81,1.33333333335,2.0,0.9876543209876543,0.0,0.0,0.04526748970987654,0.0,0.0,0.006111111111111111,1.25,2.0,4,1.3247126436775862,116,0.666666666675,2.0,0.8706896551724138,0.083333333325,1.0,0.05172413792931035,0.00375,1.0,0.005948275862068966,2.1406828703703704
D5295190,GP5AB663JKE3,8PONCVEB,FL,8M6CL,PNCB,AME411_PM1,260463.0,P_78_GABON_R1,2025-12-22 17:25:24,SRCIP,4,0.0,BSL,ZERO,True,2025-12-22 19:23:23,BPD450,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY512,8PXSCBMT60NA2,0,1,1,AME411,D529519,663,13.0,12.0,OFF,ON,ON,ON,ON,1890.0,100.0,1890.0,100.0,138.0,M_UBE_MIMIC_R1,0.9109088889,12/22/2025 5:25:24 PM,2.5976280556,15.0,21.646900463,FL78.3388C_SNIP_DLP2177706-1_2471,2.16666666665,2.0,2,1.5686274509794118,34,1.33333333335,2.0,1.0490196078441176,0.0,0.0,0.04901960784117647,0.0,0.0,0.006176470588235294,2.16666666665,2.0,2,1.5473251028790125,81,1.33333333335,2.0,0.9876543209876543,0.0,0.0,0.04526748970987654,0.0,0.0,0.006111111111111111,1.25,2.0,4,1.3247126436775862,116,0.666666666675,2.0,0.8706896551724138,0.083333333325,1.0,0.05172413792931035,0.00375,1.0,0.005948275862068966,2.1358217592592594
