WAFER_ID,LAYER,LOT7,INSPECT_TIME,CHM_DEP_EQUIP_1278_AR189_1000_HVM_BATCH,CHM_DEP_EQUIP_9110D_310,CHM_DEP_EQUIP_BARC_TBF_CIPAMC_8102_1100,CHM_DEP_EQUIP_BARC_TBF_CIPAMC_9110D_1000,CHM_DEP_EQUIP_BARC_TBF_LPCLEAN,CHM_DEP_EQUIP_PLUTO_ESD_FORK,CHM_DEP_PROCESS_6001_V5_12_G,CHM_DEP_PROCESS_CHOZO,HM_CLN_EQUIP_HRVA3_LEOCB,HM_CLN_EQUIP_HRVA_LEOCB_1278,HM_CLN_EQUIP_HRVA_LEOCB_1278_P2,HM_CLN_EQUIP_KOH_TNPPFREE_DRUM,HM_CLN_EQUIP_LEOCB,HM_CLN_EQUIP_LEOCB_CHEMLOCK,HM_CLN_EQUIP_LEOCB_PULSE_FFPM,HM_CLN_EQUIP_LEOCB_TNPP_FREE_NH4OH,HM_CLN_EQUIP_LEOCB_TRC_NDTD_ER_PILOT,HM_CLN_EQUIP_MFG_L4_PWP_LEO_CHUCKS_REFURB_QUAL_LEOCB,HM_CLN_EQUIP_R3HRVA_LEOCB_1278,HM_CLN_EQUIP_TNPPFREEKOH,HM_CLN_EQUIP_TRC_PALL_STPS1_AND_HYBRID_CONFGURATION_FILTERS_PILOT_WW0626,HM_CLN_EQUIP_TR_PLUS_CB,HM_CLN_PROCESS_CNS4,HM_CLN_PROCESS_DELTRIM,HM_CLN_PROCESS_KMX8,HM_CLN_PROCESS_LEOCB_270CNS_EXTRA_DTD1,HM_ETCH_EQUIP_AMECT_CH_CLEAN2,HM_ETCH_EQUIP_AMECT_GF,HM_ETCH_EQUIP_AMECT_LIDS,HM_ETCH_EQUIP_AMECT_LINERS,HM_ETCH_EQUIP_AMECT_MF_CLEAN,HM_ETCH_EQUIP_AMECT_TEFLON_SHIM,HM_ETCH_EQUIP_FK_PM_PILOT_EXT,HM_ETCH_PROCESS_80P_ROADRUNNER,HM_ETCH_PROCESS_80P_ROADRUNNER_W78,HM_ETCH_PROCESS_ICCR_CCMR3_WL,HM_ETCH_PROCESS_NONE,SED_EQUIP_2805_CIPVII,SED_EQUIP_2805_XPR4_NPT3,SED_EQUIP_N58_XPR5,SED_EQUIP_PLUTO_ESD_FORK,SED_EQUIP_PROV_STREAKTS,SED_PROCESS_2805_6Q6,SED_PROCESS_2805_AJ,SED_PROCESS_2805_AK,SED_PROCESS_ACE_RECIPE_OPTIMIZATION,SED_PROCESS_CHOZO,SIARC_DEP_EQUIP_1278_AR189_1000_HVM_BATCH,SIARC_DEP_EQUIP_9110D_317,SIARC_DEP_EQUIP_BARC_TBF_CIPAMC_9825_280,SIARC_DEP_EQUIP_BARC_TBF_LPCLEAN,SIARC_DEP_EQUIP_PLUTO_ESD_FORK,SIARC_DEP_PROCESS_6001_V5_12_G,SIARC_DEP_PROCESS_CHOZO,HM_CLN_EQUIP_HRVA_LEOCB_1278_P3
A2GKL082SLC0,8M6CL,D618234,2026-08-08 06:49:54,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A2GKL083SLG2,8M6CL,D618234,2026-08-08 06:49:54,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A2GKL090SLF3,8M6CL,D618234,2026-08-08 06:49:54,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HP1SH102JKG1,8M6CL,D621539,2026-08-08 05:02:01,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HP1SH103JKD0,8M6CL,D621539,2026-08-08 05:02:01,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HP1SH104JKH2,8M6CL,D621539,2026-08-08 05:02:01,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HP1SH105JKE1,8M6CL,D621539,2026-08-08 05:02:01,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCQJT440WAF7,8M6CL,D618211,2026-08-08 02:53:15,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCQJT448WAD0,8M6CL,D618211,2026-08-08 02:53:15,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCQJT451WAH2,8M6CL,D618211,2026-08-08 02:53:15,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCQJT452WAE1,8M6CL,D618211,2026-08-08 02:53:15,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,NON R3 HRVA,,UNDEFINED,Non TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
MCQAF001WAA2,8M5CL,D618140,2026-08-08 00:25:07,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
MCQAF011WAE6,8M5CL,D618140,2026-08-08 00:25:07,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,RUN@higherMB + CNS_extra_DTD,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HL4NM633JKD5,8M6CL,D618178,2026-08-07 23:10:14,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(2),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HL4NM637JKF7,8M6CL,D618178,2026-08-07 23:10:14,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(2),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HJ5QY676JKF0,8M6CL,D617636,2026-08-07 16:56:48,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN2,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HJ5QY677JKB7,8M6CL,D617636,2026-08-07 16:56:48,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN2,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HJ5QY678JKG1,8M6CL,D617636,2026-08-07 16:56:48,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN2,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HJ5QY679JKD0,8M6CL,D617636,2026-08-07 16:56:48,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,NEWKOH,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN2,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HJ5QY583JKF0,8M5CL,D617639,2026-08-07 06:40:33,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HJ5QY584JKB7,8M5CL,D617639,2026-08-07 06:40:33,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HM8TF136JKH0,8M5CL,D621930,2026-08-07 05:01:06,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HM8TF137JKD7,8M5CL,D621930,2026-08-07 05:01:06,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN2,TS,UNDEFINED,UNDEFINED,UNDEFINED,SIF,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HM8TF153JKD2,8M5CL,D621930,2026-08-07 05:01:06,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN2,TS,UNDEFINED,UNDEFINED,UNDEFINED,SIF,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HM8TF154JKA1,8M5CL,D621930,2026-08-07 05:01:06,AR189_1000_NON_HVM_BATCH,UNDEFINED,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,non HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,ICCR3+CCMR3+WL,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJE6W003WFF7,8M6CL,D618231,2026-08-07 04:10:58,AR189_1000_HVM_BATCH,UNDEFINED,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,HRVA3,UNDEFINED,UNDEFINED,,UNDEFINED,no LSB1/2_chemlock,UNDEFINED,UNDEFINED,UNDEFINED,TELChuckNewPOR,4hr R3 HRVA,,UNDEFINED,TR+,UNDEFINED,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,POR,UNDEFINED,UNDEFINED,UNDEFINED,XPR5,NO ESD FORK,PRO_Z,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,AR189_1000_NON_HVM_BATCH,,CIP_AMC,LPCLEAN_1,ESD FORK,UNDEFINED,NOT_CHOZO,
